experiment,condition,algorithm,input_size,obstacle_prob,execution_time,nodes_expanded,path_length,heuristic_evals,heuristic_calls,tie_breaks,run_id,seed,heuristic,alpha,weight,use_memoization,use_dynamic_weight,use_tiebreaking,use_density_adaptive,density_low_threshold,density_threshold,mid_density_weight,high_density_weight,density_weight_cap,found,attempt,obstacle_density,effective_algorithm,effective_weight,shared_instance_id,unsolved
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0006489579999997552,122,80,194,194,79,405,51352,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21125,wastar,1.2,15,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0007515830000000001,142,78,219,219,90,406,51353,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.215,wastar,1.2,16,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0010924999999999407,220,78,307,307,122,407,51354,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2325,wastar,1.2,17,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0008349579999999968,157,80,236,236,93,408,51355,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22625,wastar,1.2,18,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0008677080000003556,170,78,248,248,95,409,51356,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21875,wastar,1.2,19,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0010289170000001846,204,82,274,274,120,410,51357,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,1.2,20,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0006267090000000586,119,78,191,191,69,411,51358,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22125,wastar,1.2,21,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0007998330000003051,160,80,233,233,83,412,51359,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.213125,wastar,1.2,22,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.000576082999999894,107,78,175,175,61,413,51360,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.235625,wastar,1.2,23,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0007403749999999043,147,82,211,211,89,414,51361,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225625,wastar,1.2,24,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0005586250000000348,103,80,171,171,66,415,51362,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225,wastar,1.2,25,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0006622919999998977,127,78,201,201,77,416,51363,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.234375,wastar,1.2,26,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0006268750000000267,109,80,194,194,80,417,51364,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.205625,wastar,1.2,27,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.000813041999999875,159,80,239,239,104,418,51365,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22375,wastar,1.2,28,
exp3_weight_sensitivity,w=1.2,wastar,40,0.22,0.0006322499999997788,116,80,197,197,90,419,51366,manhattan,0.7,1.2,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21625,wastar,1.2,29,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005805000000003169,104,82,193,193,82,420,51337,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.205,wastar,1.4,0,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005788340000001391,108,80,186,186,65,421,51338,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22625,wastar,1.4,1,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0007390000000002672,149,84,216,216,90,422,51339,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.224375,wastar,1.4,2,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0009249580000001423,184,88,259,259,113,423,51340,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2,wastar,1.4,3,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0007415000000001726,146,84,218,218,87,424,51341,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,wastar,1.4,4,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005809580000000203,106,80,185,185,77,425,51342,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.211875,wastar,1.4,5,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005696660000000797,110,78,182,182,60,426,51343,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.213125,wastar,1.4,6,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0004893749999999031,90,78,157,157,54,427,51344,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225625,wastar,1.4,7,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0004745829999999174,85,80,162,162,49,428,51345,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,1.4,8,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0006085420000001562,116,88,190,190,81,429,51346,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.226875,wastar,1.4,9,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0006121669999998858,122,84,189,189,71,430,51347,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.238125,wastar,1.4,10,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005848330000000068,109,82,189,189,73,431,51348,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.23125,wastar,1.4,11,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005324580000003465,100,80,170,170,61,432,51349,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.220625,wastar,1.4,12,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0008357499999998019,166,78,240,240,94,433,51350,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.228125,wastar,1.4,13,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.000502791000000169,95,78,161,161,49,434,51351,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2025,wastar,1.4,14,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0006629590000000185,127,80,199,199,75,435,51352,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21125,wastar,1.4,15,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0006350829999997032,120,84,194,194,81,436,51353,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.215,wastar,1.4,16,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0006625420000001547,131,88,204,204,80,437,51354,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2325,wastar,1.4,17,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.000789291999999886,151,82,232,232,99,438,51355,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22625,wastar,1.4,18,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0007053750000003411,140,82,216,216,77,439,51356,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21875,wastar,1.4,19,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0007987499999999592,158,84,225,225,90,440,51357,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,1.4,20,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005324579999999024,99,82,168,168,64,441,51358,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22125,wastar,1.4,21,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0008365830000003349,153,82,223,223,83,442,51359,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.213125,wastar,1.4,22,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005829999999997781,107,78,175,175,62,443,51360,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.235625,wastar,1.4,23,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005903750000002539,112,84,180,180,64,444,51361,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225625,wastar,1.4,24,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005535000000000956,103,80,171,171,63,445,51362,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225,wastar,1.4,25,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0006058339999999163,116,82,188,188,68,446,51363,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.234375,wastar,1.4,26,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0006187920000000346,106,80,192,192,76,447,51364,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.205625,wastar,1.4,27,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0008086249999998962,159,80,238,238,100,448,51365,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22375,wastar,1.4,28,
exp3_weight_sensitivity,w=1.4,wastar,40,0.22,0.0005893750000001141,106,82,191,191,80,449,51366,manhattan,0.7,1.4,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21625,wastar,1.4,29,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005604160000003411,98,84,188,188,46,450,51337,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.205,wastar,1.6,0,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005817079999999031,108,80,186,186,39,451,51338,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22625,wastar,1.6,1,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0007248749999999582,146,84,215,215,63,452,51339,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.224375,wastar,1.6,2,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.001075084000000004,216,88,294,294,86,453,51340,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2,wastar,1.6,3,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0006583749999999888,127,90,196,196,54,454,51341,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,wastar,1.6,4,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005972089999999319,109,82,189,189,51,455,51342,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.211875,wastar,1.6,5,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005833330000002412,112,78,183,183,45,456,51343,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.213125,wastar,1.6,6,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.00048437500000009237,90,78,157,157,40,457,51344,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225625,wastar,1.6,7,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.000491084000000086,85,80,162,162,29,458,51345,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,1.6,8,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.000593958000000061,107,88,185,185,43,459,51346,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.226875,wastar,1.6,9,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0006192920000001045,119,84,185,185,45,460,51347,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.238125,wastar,1.6,10,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.000565542000000363,105,82,186,186,50,461,51348,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.23125,wastar,1.6,11,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005299999999999194,97,80,169,169,44,462,51349,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.220625,wastar,1.6,12,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0007084590000001612,137,86,208,208,57,463,51350,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.228125,wastar,1.6,13,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005031660000001104,95,78,161,161,37,464,51351,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2025,wastar,1.6,14,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005613339999999134,106,84,178,178,42,465,51352,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21125,wastar,1.6,15,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0006408750000002073,120,84,193,193,55,466,51353,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.215,wastar,1.6,16,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005892499999999856,112,88,189,189,42,467,51354,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2325,wastar,1.6,17,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0006811670000002046,128,86,208,208,52,468,51355,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22625,wastar,1.6,18,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0007025000000000503,139,82,214,214,49,469,51356,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21875,wastar,1.6,19,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0007725000000000648,154,84,223,223,56,470,51357,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,1.6,20,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005121250000001965,95,82,165,165,40,471,51358,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22125,wastar,1.6,21,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0007678749999997514,155,82,225,225,58,472,51359,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.213125,wastar,1.6,22,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005584170000001443,107,78,175,175,47,473,51360,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.235625,wastar,1.6,23,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005637080000000516,109,84,177,177,45,474,51361,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225625,wastar,1.6,24,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005166659999997769,97,82,167,167,44,475,51362,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225,wastar,1.6,25,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005904580000000159,115,82,187,187,47,476,51363,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.234375,wastar,1.6,26,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0005754159999997732,104,82,189,189,47,477,51364,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.205625,wastar,1.6,27,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.0007629580000001468,151,84,230,230,64,478,51365,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22375,wastar,1.6,28,
exp3_weight_sensitivity,w=1.6,wastar,40,0.22,0.000575749999999875,106,82,191,191,54,479,51366,manhattan,0.7,1.6,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21625,wastar,1.6,29,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005259999999998044,93,88,184,184,76,480,51337,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.205,wastar,2.0,0,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005628750000004068,109,82,186,186,63,481,51338,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22625,wastar,2.0,1,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0006772080000003733,136,88,209,209,85,482,51339,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.224375,wastar,2.0,2,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0007475829999998851,148,96,226,226,93,483,51340,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2,wastar,2.0,3,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005722079999999075,111,94,184,184,66,484,51341,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,wastar,2.0,4,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.000568415999999683,106,86,186,186,78,485,51342,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.211875,wastar,2.0,5,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005700829999999435,112,80,185,185,67,486,51343,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.213125,wastar,2.0,6,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0004661669999999063,87,80,155,155,52,487,51344,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225625,wastar,2.0,7,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0004734580000000932,85,80,162,162,46,488,51345,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,2.0,8,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005537499999999085,104,90,182,182,74,489,51346,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.226875,wastar,2.0,9,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005815829999997746,113,84,183,183,71,490,51347,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.238125,wastar,2.0,10,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005661250000001949,103,82,185,185,71,491,51348,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.23125,wastar,2.0,11,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005271250000000727,97,82,169,169,64,492,51349,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.220625,wastar,2.0,12,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0006848330000002179,135,90,208,208,96,493,51350,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.228125,wastar,2.0,13,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.00048599999999998644,93,80,160,160,52,494,51351,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2025,wastar,2.0,14,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005511659999997143,105,84,181,181,66,495,51352,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21125,wastar,2.0,15,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.000616083000000156,119,84,192,192,75,496,51353,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.215,wastar,2.0,16,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005682500000001589,108,88,186,186,65,497,51354,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2325,wastar,2.0,17,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0006172079999999802,118,90,201,201,80,498,51355,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22625,wastar,2.0,18,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0006574580000000552,132,88,211,211,84,499,51356,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21875,wastar,2.0,19,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.000741957999999876,152,90,220,220,94,500,51357,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,2.0,20,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0004982499999997003,93,82,165,165,53,501,51358,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22125,wastar,2.0,21,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0006403329999997709,130,92,197,197,74,502,51359,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.213125,wastar,2.0,22,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005352079999996207,103,82,172,172,64,503,51360,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.235625,wastar,2.0,23,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005556250000000595,108,84,177,177,64,504,51361,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225625,wastar,2.0,24,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.000512415999999849,98,84,168,168,65,505,51362,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225,wastar,2.0,25,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005736669999998334,113,84,185,185,66,506,51363,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.234375,wastar,2.0,26,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005431249999996446,99,84,186,186,76,507,51364,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.205625,wastar,2.0,27,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0006664170000001413,132,96,214,214,97,508,51365,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22375,wastar,2.0,28,
exp3_weight_sensitivity,w=2.0,wastar,40,0.22,0.0005623329999999704,104,84,191,191,82,509,51366,manhattan,0.7,2.0,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21625,wastar,2.0,29,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0005223329999997084,93,88,184,184,41,510,51337,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.205,wastar,2.5,0,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0005670000000002062,109,82,186,186,35,511,51338,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22625,wastar,2.5,1,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0006879999999997999,133,88,208,208,59,512,51339,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.224375,wastar,2.5,2,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0008815829999999636,146,100,224,224,62,513,51340,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2,wastar,2.5,3,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0005836249999999765,111,94,184,184,37,514,51341,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,wastar,2.5,4,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0005322500000000119,99,86,180,180,46,515,51342,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.211875,wastar,2.5,5,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.000599832999999883,117,86,195,195,43,516,51343,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.213125,wastar,2.5,6,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.000468666000000173,87,80,155,155,39,517,51344,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225625,wastar,2.5,7,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0004712920000002896,85,80,162,162,29,518,51345,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,2.5,8,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.000534833999999762,100,90,177,177,41,519,51346,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.226875,wastar,2.5,9,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.000637957999999994,112,84,183,183,47,520,51347,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.238125,wastar,2.5,10,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0005507500000003773,103,82,185,185,45,521,51348,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.23125,wastar,2.5,11,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0005117910000000947,97,82,169,169,43,522,51349,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.220625,wastar,2.5,12,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0006133329999999937,119,90,197,197,52,523,51350,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.228125,wastar,2.5,13,
exp3_weight_sensitivity,w=2.5,wastar,40,0.22,0.0004864590000002167,93,80,160,160,35,524,51351,manhattan,0.7,2.5,1,0,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2025,wastar,2.5,14,
